Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Email,ProductExpiryDate,invoice,stock_code,description,quantity,invoice_date,price,country,email,product_expiry_date,customer_id,is_cancelled,revenue
540685,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-02-05 13:38:00,2.81,10089,United Kingdom,customer_10089@example.com,2011-07-20,540685,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-02-05 13:38:00,2.81,United Kingdom,customer_10089@example.com,2011-07-20,10089,False,22.48
540685,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2011-02-05 13:38:00,4.95,10089,United Kingdom,customer_10089@example.com,,540685,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2011-02-05 13:38:00,4.95,United Kingdom,customer_10089@example.com,,10089,False,59.400000000000006
540685,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-05 13:38:00,14.03,10089,United Kingdom,customer_10089@example.com,,540685,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-05 13:38:00,14.03,United Kingdom,customer_10089@example.com,,10089,False,42.089999999999996
540430,22961,JAM MAKING SET PRINTED,18,2011-02-06 10:25:00,1.59,10030,United Kingdom,customer_10030@example.com,2011-08-25,540430,22961,JAM MAKING SET PRINTED,18,2011-02-06 10:25:00,1.59,United Kingdom,customer_10030@example.com,2011-08-25,10030,False,28.62
540430,22697,GREEN REGENCY TEACUP AND SAUCER,18,2011-02-06 10:25:00,3.25,10030,United Kingdom,customer_10030@example.com,,540430,22697,GREEN REGENCY TEACUP AND SAUCER,18,2011-02-06 10:25:00,3.25,United Kingdom,customer_10030@example.com,,10030,False,58.5
540430,22197,POPCORN HOLDER,45,2011-02-06 10:25:00,0.94,10030,United Kingdom,customer_10030@example.com,2011-07-10,540430,22197,POPCORN HOLDER,45,2011-02-06 10:25:00,0.94,United Kingdom,customer_10030@example.com,2011-07-10,10030,False,42.3
540430,22178,VICTORIAN GLASS HANGING T-LIGHT,31,2011-02-06 10:25:00,1.31,10030,United Kingdom,customer_10030@example.com,2011-07-28,540430,22178,VICTORIAN GLASS HANGING T-LIGHT,31,2011-02-06 10:25:00,1.31,United Kingdom,customer_10030@example.com,2011-07-28,10030,False,40.61
540430,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,21,2011-02-06 10:25:00,0.32,10030,United Kingdom,customer_10030@example.com,,540430,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,21,2011-02-06 10:25:00,0.32,United Kingdom,customer_10030@example.com,,10030,False,6.72
540710,22197,POPCORN HOLDER,3,2011-02-06 10:42:00,0.81,10100,United Kingdom,customer_10100@example.com,2011-07-10,540710,22197,POPCORN HOLDER,3,2011-02-06 10:42:00,0.81,United Kingdom,customer_10100@example.com,2011-07-10,10100,False,2.43
540710,47566,PARTY BUNTING,8,2011-02-06 10:42:00,5.45,10100,United Kingdom,customer_10100@example.com,,540710,47566,PARTY BUNTING,8,2011-02-06 10:42:00,5.45,United Kingdom,customer_10100@example.com,,10100,False,43.6
540389,22699,ROSES REGENCY TEACUP AND SAUCER,11,2011-02-06 13:22:00,3.1,10025,United Kingdom,customer_10025@example.com,,540389,22699,ROSES REGENCY TEACUP AND SAUCER,11,2011-02-06 13:22:00,3.1,United Kingdom,customer_10025@example.com,,10025,False,34.1
540389,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,35,2011-02-06 13:22:00,0.29,10025,United Kingdom,customer_10025@example.com,,540389,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,35,2011-02-06 13:22:00,0.29,United Kingdom,customer_10025@example.com,,10025,False,10.149999999999999
540389,22138,BAKING SET 9 PIECE RETROSPOT,45,2011-02-06 13:22:00,5.2,10025,United Kingdom,customer_10025@example.com,2011-08-10,540389,22138,BAKING SET 9 PIECE RETROSPOT,45,2011-02-06 13:22:00,5.2,United Kingdom,customer_10025@example.com,2011-08-10,10025,False,234.0
540409,47566,PARTY BUNTING,43,2011-02-06 15:20:00,4.95,10027,United Kingdom,customer_10027@example.com,,540409,47566,PARTY BUNTING,43,2011-02-06 15:20:00,4.95,United Kingdom,customer_10027@example.com,,10027,False,212.85
540711,20727,LUNCH BAG BLACK SKULL.,1,2011-02-06 15:31:00,1.81,10100,United Kingdom,customer_10100@example.com,2011-08-05,540711,20727,LUNCH BAG BLACK SKULL.,1,2011-02-06 15:31:00,1.81,United Kingdom,customer_10100@example.com,2011-08-05,10100,False,1.81
540711,85099B,JUMBO BAG RED RETROSPOT,6,2011-02-06 15:31:00,1.87,10100,United Kingdom,customer_10100@example.com,,540711,85099B,JUMBO BAG RED RETROSPOT,6,2011-02-06 15:31:00,1.87,United Kingdom,customer_10100@example.com,,10100,False,11.22
540403,20727,LUNCH BAG BLACK SKULL.,15,2011-02-06 16:46:00,1.48,10026,United Kingdom,customer_10026@example.com,2011-08-05,540403,20727,LUNCH BAG BLACK SKULL.,15,2011-02-06 16:46:00,1.48,United Kingdom,customer_10026@example.com,2011-08-05,10026,False,22.2
540277,82482,WOODEN PICTURE FRAME WHITE FINISH,14,2011-02-06 16:54:00,2.42,10015,United Kingdom,customer_10015@example.com,,540277,82482,WOODEN PICTURE FRAME WHITE FINISH,14,2011-02-06 16:54:00,2.42,United Kingdom,customer_10015@example.com,,10015,False,33.879999999999995
C540404,20727,Manual Return / Cancel LUNCH BAG BLACK SKULL.,-3,2011-02-07 00:46:00,1.65,10026,United Kingdom,customer_10026@example.com,,C540404,20727,Manual Return / Cancel LUNCH BAG BLACK SKULL.,-3,2011-02-07 00:46:00,1.65,United Kingdom,customer_10026@example.com,,10026,True,-4.949999999999999
540370,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,46,2011-02-07 09:46:00,1.98,10023,United Kingdom,customer_10023@example.com,,540370,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,46,2011-02-07 09:46:00,1.98,United Kingdom,customer_10023@example.com,,10023,False,91.08
540370,22086,PAPER CHAIN KIT 50'S CHRISTMAS,34,2011-02-07 09:46:00,3.1,10023,United Kingdom,customer_10023@example.com,,540370,22086,PAPER CHAIN KIT 50'S CHRISTMAS,34,2011-02-07 09:46:00,3.1,United Kingdom,customer_10023@example.com,,10023,False,105.4
540370,21754,HOME BUILDING BLOCK WORD,24,2011-02-07 09:46:00,6.55,10023,United Kingdom,customer_10023@example.com,,540370,21754,HOME BUILDING BLOCK WORD,24,2011-02-07 09:46:00,6.55,United Kingdom,customer_10023@example.com,,10023,False,157.2
540370,22960,JAM MAKING SET WITH JARS,9,2011-02-07 09:46:00,4.68,10023,United Kingdom,customer_10023@example.com,2011-08-30,540370,22960,JAM MAKING SET WITH JARS,9,2011-02-07 09:46:00,4.68,United Kingdom,customer_10023@example.com,2011-08-30,10023,False,42.12
540683,20725,LUNCH BAG RED RETROSPOT,11,2011-02-07 12:49:00,1.65,10087,United Kingdom,customer_10087@example.com,2011-07-30,540683,20725,LUNCH BAG RED RETROSPOT,11,2011-02-07 12:49:00,1.65,United Kingdom,customer_10087@example.com,2011-07-30,10087,False,18.15
540683,22699,ROSES REGENCY TEACUP AND SAUCER,1,2011-02-07 12:49:00,2.95,10087,United Kingdom,customer_10087@example.com,,540683,22699,ROSES REGENCY TEACUP AND SAUCER,1,2011-02-07 12:49:00,2.95,United Kingdom,customer_10087@example.com,,10087,False,2.95
540594,21931,JUMBO STORAGE BAG SUKI,12,2011-02-07 13:26:00,2.18,10061,United Kingdom,customer_10061@example.com,,540594,21931,JUMBO STORAGE BAG SUKI,12,2011-02-07 13:26:00,2.18,United Kingdom,customer_10061@example.com,,10061,False,26.160000000000004
540712,47566,PARTY BUNTING,1,2011-02-07 14:43:00,5.45,10100,United Kingdom,customer_10100@example.com,,540712,47566,PARTY BUNTING,1,2011-02-07 14:43:00,5.45,United Kingdom,customer_10100@example.com,,10100,False,5.45
540544,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-02-07 16:58:00,2.66,10049,United Kingdom,customer_10049@example.com,,540544,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-02-07 16:58:00,2.66,United Kingdom,customer_10049@example.com,,10049,False,13.3
540544,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-07 16:58:00,12.11,10049,United Kingdom,customer_10049@example.com,,540544,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-07 16:58:00,12.11,United Kingdom,customer_10049@example.com,,10049,False,12.11
540544,20727,LUNCH BAG BLACK SKULL.,11,2011-02-07 16:58:00,1.57,10049,United Kingdom,customer_10049@example.com,2011-08-05,540544,20727,LUNCH BAG BLACK SKULL.,11,2011-02-07 16:58:00,1.57,United Kingdom,customer_10049@example.com,2011-08-05,10049,False,17.27
C540371,21754,Manual Return / Cancel HOME BUILDING BLOCK WORD,-3,2011-02-08 08:46:00,5.95,10023,United Kingdom,customer_10023@example.com,,C540371,21754,Manual Return / Cancel HOME BUILDING BLOCK WORD,-3,2011-02-08 08:46:00,5.95,United Kingdom,customer_10023@example.com,,10023,True,-17.85
540656,21733,RED HANGING HEART T-LIGHT HOLDER,5,2011-02-08 09:41:00,2.8,10073,United Kingdom,customer_10073@example.com,2011-07-22,540656,21733,RED HANGING HEART T-LIGHT HOLDER,5,2011-02-08 09:41:00,2.8,United Kingdom,customer_10073@example.com,2011-07-22,10073,False,14.0
540656,22423,REGENCY CAKESTAND 3 TIER,12,2011-02-08 09:41:00,11.47,10073,United Kingdom,customer_10073@example.com,,540656,22423,REGENCY CAKESTAND 3 TIER,12,2011-02-08 09:41:00,11.47,United Kingdom,customer_10073@example.com,,10073,False,137.64000000000001
540656,22698,PINK REGENCY TEACUP AND SAUCER,7,2011-02-08 09:41:00,3.25,10073,United Kingdom,customer_10073@example.com,,540656,22698,PINK REGENCY TEACUP AND SAUCER,7,2011-02-08 09:41:00,3.25,United Kingdom,customer_10073@example.com,,10073,False,22.75
540334,22383,LUNCH BAG SUKI DESIGN,34,2011-02-08 10:24:00,1.81,10019,United Kingdom,customer_10019@example.com,2011-07-25,540334,22383,LUNCH BAG SUKI DESIGN,34,2011-02-08 10:24:00,1.81,United Kingdom,customer_10019@example.com,2011-07-25,10019,False,61.54
540334,22698,PINK REGENCY TEACUP AND SAUCER,38,2011-02-08 10:24:00,2.95,10019,United Kingdom,customer_10019@example.com,,540334,22698,PINK REGENCY TEACUP AND SAUCER,38,2011-02-08 10:24:00,2.95,United Kingdom,customer_10019@example.com,,10019,False,112.10000000000001
540334,21931,JUMBO STORAGE BAG SUKI,39,2011-02-08 10:24:00,1.87,10019,United Kingdom,customer_10019@example.com,,540334,21931,JUMBO STORAGE BAG SUKI,39,2011-02-08 10:24:00,1.87,United Kingdom,customer_10019@example.com,,10019,False,72.93
540189,22720,SET OF 3 CAKE TINS PANTRY DESIGN,26,2011-02-08 12:30:00,4.7,10011,United Kingdom,customer_10011@example.com,,540189,22720,SET OF 3 CAKE TINS PANTRY DESIGN,26,2011-02-08 12:30:00,4.7,United Kingdom,customer_10011@example.com,,10011,False,122.2
540189,47566,PARTY BUNTING,46,2011-02-08 12:30:00,4.95,10011,United Kingdom,customer_10011@example.com,,540189,47566,PARTY BUNTING,46,2011-02-08 12:30:00,4.95,United Kingdom,customer_10011@example.com,,10011,False,227.70000000000002
540189,22960,JAM MAKING SET WITH JARS,42,2011-02-08 12:30:00,4.46,10011,United Kingdom,customer_10011@example.com,2011-08-30,540189,22960,JAM MAKING SET WITH JARS,42,2011-02-08 12:30:00,4.46,United Kingdom,customer_10011@example.com,2011-08-30,10011,False,187.32
540558,85099B,JUMBO BAG RED RETROSPOT,8,2011-02-08 12:47:00,1.87,10052,United Kingdom,customer_10052@example.com,,540558,85099B,JUMBO BAG RED RETROSPOT,8,2011-02-08 12:47:00,1.87,United Kingdom,customer_10052@example.com,,10052,False,14.96
540558,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-02-08 12:47:00,2.68,10052,United Kingdom,customer_10052@example.com,,540558,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-02-08 12:47:00,2.68,United Kingdom,customer_10052@example.com,,10052,False,10.72
540690,20728,LUNCH BAG CARS BLUE,2,2011-02-08 16:56:00,1.73,10092,United Kingdom,customer_10092@example.com,2011-08-01,540690,20728,LUNCH BAG CARS BLUE,2,2011-02-08 16:56:00,1.73,United Kingdom,customer_10092@example.com,2011-08-01,10092,False,3.46
540690,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,10,2011-02-08 16:56:00,0.32,10092,United Kingdom,customer_10092@example.com,,540690,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,10,2011-02-08 16:56:00,0.32,United Kingdom,customer_10092@example.com,,10092,False,3.2
540032,21733,RED HANGING HEART T-LIGHT HOLDER,17,2011-02-08 17:38:00,2.95,10003,France,customer_10003@example.com,2011-07-22,540032,21733,RED HANGING HEART T-LIGHT HOLDER,17,2011-02-08 17:38:00,2.95,France,customer_10003@example.com,2011-07-22,10003,False,50.150000000000006
540032,85099B,JUMBO BAG RED RETROSPOT,6,2011-02-08 17:38:00,2.08,10003,France,customer_10003@example.com,,540032,85099B,JUMBO BAG RED RETROSPOT,6,2011-02-08 17:38:00,2.08,France,customer_10003@example.com,,10003,False,12.48
540032,20725,LUNCH BAG RED RETROSPOT,20,2011-02-08 17:38:00,1.65,10003,France,customer_10003@example.com,2011-07-30,540032,20725,LUNCH BAG RED RETROSPOT,20,2011-02-08 17:38:00,1.65,France,customer_10003@example.com,2011-07-30,10003,False,33.0
540364,22961,JAM MAKING SET PRINTED,28,2011-02-09 09:44:00,1.52,10022,United Kingdom,customer_10022@example.com,2011-08-25,540364,22961,JAM MAKING SET PRINTED,28,2011-02-09 09:44:00,1.52,United Kingdom,customer_10022@example.com,2011-08-25,10022,False,42.56
540364,20727,LUNCH BAG BLACK SKULL.,42,2011-02-09 09:44:00,1.81,10022,United Kingdom,customer_10022@example.com,2011-08-05,540364,20727,LUNCH BAG BLACK SKULL.,42,2011-02-09 09:44:00,1.81,United Kingdom,customer_10022@example.com,2011-08-05,10022,False,76.02
540364,21034,REX CASH+CARRY JUMBO SHOPPER,33,2011-02-09 09:44:00,0.85,10022,United Kingdom,customer_10022@example.com,,540364,21034,REX CASH+CARRY JUMBO SHOPPER,33,2011-02-09 09:44:00,0.85,United Kingdom,customer_10022@example.com,,10022,False,28.05
540364,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22,2011-02-09 09:44:00,0.28,10022,United Kingdom,customer_10022@example.com,,540364,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22,2011-02-09 09:44:00,0.28,United Kingdom,customer_10022@example.com,,10022,False,6.16
540377,20727,LUNCH BAG BLACK SKULL.,27,2011-02-09 09:44:00,1.73,10024,EIRE,customer_10024@example.com,2011-08-05,540377,20727,LUNCH BAG BLACK SKULL.,27,2011-02-09 09:44:00,1.73,EIRE,customer_10024@example.com,2011-08-05,10024,False,46.71
540377,22383,LUNCH BAG SUKI DESIGN,41,2011-02-09 09:44:00,1.48,10024,EIRE,customer_10024@example.com,2011-07-25,540377,22383,LUNCH BAG SUKI DESIGN,41,2011-02-09 09:44:00,1.48,EIRE,customer_10024@example.com,2011-07-25,10024,False,60.68
540377,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2011-02-09 09:44:00,1.61,10024,EIRE,customer_10024@example.com,2011-08-15,540377,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2011-02-09 09:44:00,1.61,EIRE,customer_10024@example.com,2011-08-15,10024,False,57.96
540364,22178,VICTORIAN GLASS HANGING T-LIGHT,20,2011-02-09 09:44:00,1.31,10022,United Kingdom,customer_10022@example.com,2011-07-28,540364,22178,VICTORIAN GLASS HANGING T-LIGHT,20,2011-02-09 09:44:00,1.31,United Kingdom,customer_10022@example.com,2011-07-28,10022,False,26.200000000000003
540252,22386,JUMBO BAG PINK POLKADOT,28,2011-02-09 09:48:00,2.18,10014,United Kingdom,customer_10014@example.com,,540252,22386,JUMBO BAG PINK POLKADOT,28,2011-02-09 09:48:00,2.18,United Kingdom,customer_10014@example.com,,10014,False,61.040000000000006
540252,82482,WOODEN PICTURE FRAME WHITE FINISH,17,2011-02-09 09:48:00,2.42,10014,United Kingdom,customer_10014@example.com,,540252,82482,WOODEN PICTURE FRAME WHITE FINISH,17,2011-02-09 09:48:00,2.42,United Kingdom,customer_10014@example.com,,10014,False,41.14
540676,22197,POPCORN HOLDER,5,2011-02-09 10:20:00,0.89,10083,United Kingdom,customer_10083@example.com,2011-07-10,540676,22197,POPCORN HOLDER,5,2011-02-09 10:20:00,0.89,United Kingdom,customer_10083@example.com,2011-07-10,10083,False,4.45
540114,21212,PACK OF 72 RETROSPOT CAKE CASES,45,2011-02-09 11:44:00,0.55,10007,United Kingdom,customer_10007@example.com,2011-07-18,540114,21212,PACK OF 72 RETROSPOT CAKE CASES,45,2011-02-09 11:44:00,0.55,United Kingdom,customer_10007@example.com,2011-07-18,10007,False,24.750000000000004
540114,22666,RECIPE BOX PANTRY DESIGN,23,2011-02-09 11:44:00,3.1,10007,United Kingdom,customer_10007@example.com,,540114,22666,RECIPE BOX PANTRY DESIGN,23,2011-02-09 11:44:00,3.1,United Kingdom,customer_10007@example.com,,10007,False,71.3
540114,22423,REGENCY CAKESTAND 3 TIER,10,2011-02-09 11:44:00,11.47,10007,United Kingdom,customer_10007@example.com,,540114,22423,REGENCY CAKESTAND 3 TIER,10,2011-02-09 11:44:00,11.47,United Kingdom,customer_10007@example.com,,10007,False,114.7
540114,22698,PINK REGENCY TEACUP AND SAUCER,29,2011-02-09 11:44:00,3.1,10007,United Kingdom,customer_10007@example.com,,540114,22698,PINK REGENCY TEACUP AND SAUCER,29,2011-02-09 11:44:00,3.1,United Kingdom,customer_10007@example.com,,10007,False,89.9
540410,22386,JUMBO BAG PINK POLKADOT,44,2011-02-09 12:00:00,2.18,10027,United Kingdom,customer_10027@example.com,,540410,22386,JUMBO BAG PINK POLKADOT,44,2011-02-09 12:00:00,2.18,United Kingdom,customer_10027@example.com,,10027,False,95.92
540655,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-02-09 12:17:00,0.58,10072,France,customer_10072@example.com,2011-07-18,540655,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-02-09 12:17:00,0.58,France,customer_10072@example.com,2011-07-18,10072,False,6.959999999999999
540378,21754,HOME BUILDING BLOCK WORD,21,2011-02-09 12:57:00,5.65,10024,EIRE,customer_10024@example.com,,540378,21754,HOME BUILDING BLOCK WORD,21,2011-02-09 12:57:00,5.65,EIRE,customer_10024@example.com,,10024,False,118.65
540378,22699,ROSES REGENCY TEACUP AND SAUCER,20,2011-02-09 12:57:00,2.8,10024,EIRE,customer_10024@example.com,,540378,22699,ROSES REGENCY TEACUP AND SAUCER,20,2011-02-09 12:57:00,2.8,EIRE,customer_10024@example.com,,10024,False,56.0
540378,22698,PINK REGENCY TEACUP AND SAUCER,22,2011-02-09 12:57:00,2.8,10024,EIRE,customer_10024@example.com,,540378,22698,PINK REGENCY TEACUP AND SAUCER,22,2011-02-09 12:57:00,2.8,EIRE,customer_10024@example.com,,10024,False,61.599999999999994
540378,20728,LUNCH BAG CARS BLUE,37,2011-02-09 12:57:00,1.57,10024,EIRE,customer_10024@example.com,2011-08-01,540378,20728,LUNCH BAG CARS BLUE,37,2011-02-09 12:57:00,1.57,EIRE,customer_10024@example.com,2011-08-01,10024,False,58.09
540378,47566,PARTY BUNTING,21,2011-02-09 12:57:00,4.7,10024,EIRE,customer_10024@example.com,,540378,47566,PARTY BUNTING,21,2011-02-09 12:57:00,4.7,EIRE,customer_10024@example.com,,10024,False,98.7
540653,22197,POPCORN HOLDER,5,2011-02-09 12:59:00,0.81,10072,France,customer_10072@example.com,2011-07-10,540653,22197,POPCORN HOLDER,5,2011-02-09 12:59:00,0.81,France,customer_10072@example.com,2011-07-10,10072,False,4.050000000000001
540653,85099B,JUMBO BAG RED RETROSPOT,3,2011-02-09 12:59:00,1.87,10072,France,customer_10072@example.com,,540653,85099B,JUMBO BAG RED RETROSPOT,3,2011-02-09 12:59:00,1.87,France,customer_10072@example.com,,10072,False,5.61
540654,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,6,2011-02-09 13:55:00,0.26,10072,France,customer_10072@example.com,,540654,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,6,2011-02-09 13:55:00,0.26,France,customer_10072@example.com,,10072,False,1.56
540654,21931,JUMBO STORAGE BAG SUKI,7,2011-02-09 13:55:00,2.29,10072,France,customer_10072@example.com,,540654,21931,JUMBO STORAGE BAG SUKI,7,2011-02-09 13:55:00,2.29,France,customer_10072@example.com,,10072,False,16.03
540654,22423,REGENCY CAKESTAND 3 TIER,12,2011-02-09 13:55:00,12.75,10072,France,customer_10072@example.com,,540654,22423,REGENCY CAKESTAND 3 TIER,12,2011-02-09 13:55:00,12.75,France,customer_10072@example.com,,10072,False,153.0
540692,20727,LUNCH BAG BLACK SKULL.,8,2011-02-09 14:29:00,1.57,10092,United Kingdom,customer_10092@example.com,2011-08-05,540692,20727,LUNCH BAG BLACK SKULL.,8,2011-02-09 14:29:00,1.57,United Kingdom,customer_10092@example.com,2011-08-05,10092,False,12.56
540692,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,2011-02-09 14:29:00,3.25,10092,United Kingdom,customer_10092@example.com,,540692,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,2011-02-09 14:29:00,3.25,United Kingdom,customer_10092@example.com,,10092,False,35.75
540692,22699,ROSES REGENCY TEACUP AND SAUCER,2,2011-02-09 14:29:00,3.25,10092,United Kingdom,customer_10092@example.com,,540692,22699,ROSES REGENCY TEACUP AND SAUCER,2,2011-02-09 14:29:00,3.25,United Kingdom,customer_10092@example.com,,10092,False,6.5
540691,22961,JAM MAKING SET PRINTED,2,2011-02-09 14:39:00,1.52,10092,United Kingdom,customer_10092@example.com,2011-08-25,540691,22961,JAM MAKING SET PRINTED,2,2011-02-09 14:39:00,1.52,United Kingdom,customer_10092@example.com,2011-08-25,10092,False,3.04
540130,20725,LUNCH BAG RED RETROSPOT,31,2011-02-09 16:18:00,1.48,10008,United Kingdom,customer_10008@example.com,2011-07-30,540130,20725,LUNCH BAG RED RETROSPOT,31,2011-02-09 16:18:00,1.48,United Kingdom,customer_10008@example.com,2011-07-30,10008,False,45.88
540130,82482,WOODEN PICTURE FRAME WHITE FINISH,29,2011-02-09 16:18:00,2.68,10008,United Kingdom,customer_10008@example.com,,540130,82482,WOODEN PICTURE FRAME WHITE FINISH,29,2011-02-09 16:18:00,2.68,United Kingdom,customer_10008@example.com,,10008,False,77.72
540130,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2011-02-09 16:18:00,2.55,10008,United Kingdom,customer_10008@example.com,2011-07-20,540130,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2011-02-09 16:18:00,2.55,United Kingdom,customer_10008@example.com,2011-07-20,10008,False,73.94999999999999
